date,participant,trial,block,trialID,trialType,isPrac,isStationary,
2022-03-11,MD_R,56,2,16,1,0,0,
2022-03-11,MD_R,57,2,17,1,0,0,
2022-03-11,MD_R,58,2,18,1,0,0,
2022-03-11,MD_R,59,2,19,1,0,0,
2022-03-11,MD_R,60,3,0,3,0,0,
2022-03-11,MD_R,61,3,1,3,0,0,
2022-03-11,MD_R,62,3,2,3,0,0,
2022-03-11,MD_R,63,3,3,3,0,0,
2022-03-11,MD_R,64,3,4,3,0,0,
2022-03-11,MD_R,65,3,5,3,0,0,
2022-03-11,MD_R,66,3,6,3,0,0,
2022-03-11,MD_R,67,3,7,3,0,0,
2022-03-11,MD_R,68,3,8,3,0,0,
2022-03-11,MD_R,69,3,9,3,0,0,
2022-03-11,MD_R,70,3,10,3,0,0,
2022-03-11,MD_R,71,3,11,3,0,0,
2022-03-11,MD_R,72,3,12,3,0,0,
2022-03-11,MD_R,73,3,13,3,0,0,
2022-03-11,MD_R,74,3,14,3,0,0,
2022-03-11,MD_R,75,3,15,3,0,0,
2022-03-11,MD_R,76,3,16,3,0,0,
2022-03-11,MD_R,77,3,17,3,0,0,
2022-03-11,MD_R,78,3,18,3,0,0,
2022-03-11,MD_R,79,3,19,3,0,0,
2022-03-11,MD_R,80,4,0,2,0,0,
2022-03-11,MD_R,81,4,1,2,0,0,
2022-03-11,MD_R,82,4,2,2,0,0,
2022-03-11,MD_R,83,4,3,2,0,0,
2022-03-11,MD_R,84,4,4,2,0,0,
2022-03-11,MD_R,85,4,5,2,0,0,
2022-03-11,MD_R,86,4,6,2,0,0,
2022-03-11,MD_R,87,4,7,2,0,0,
2022-03-11,MD_R,88,4,8,2,0,0,
2022-03-11,MD_R,89,4,9,2,0,0,
2022-03-11,MD_R,90,4,10,2,0,0,
2022-03-11,MD_R,91,4,11,2,0,0,
2022-03-11,MD_R,92,4,12,2,0,0,
2022-03-11,MD_R,93,4,13,2,0,0,
2022-03-11,MD_R,94,4,14,2,0,0,
2022-03-11,MD_R,95,4,15,2,0,0,
2022-03-11,MD_R,96,4,16,2,0,0,
2022-03-11,MD_R,97,4,17,2,0,0,
2022-03-11,MD_R,98,4,18,2,0,0,
2022-03-11,MD_R,99,4,19,2,0,0,
2022-03-11,MD_R,100,5,0,1,0,0,
2022-03-11,MD_R,101,5,1,1,0,0,
2022-03-11,MD_R,102,5,2,1,0,0,
2022-03-11,MD_R,103,5,3,1,0,0,
2022-03-11,MD_R,104,5,4,1,0,0,
2022-03-11,MD_R,105,5,5,1,0,0,
2022-03-11,MD_R,106,5,6,1,0,0,
2022-03-11,MD_R,107,5,7,1,0,0,
2022-03-11,MD_R,108,5,8,1,0,0,
2022-03-11,MD_R,109,5,9,1,0,0,
2022-03-11,MD_R,110,5,10,1,0,0,
2022-03-11,MD_R,111,5,11,1,0,0,
2022-03-11,MD_R,112,5,12,1,0,0,
2022-03-11,MD_R,113,5,13,1,0,0,
2022-03-11,MD_R,114,5,14,1,0,0,
2022-03-11,MD_R,115,5,15,1,0,0,
2022-03-11,MD_R,116,5,16,1,0,0,
2022-03-11,MD_R,117,5,17,1,0,0,
2022-03-11,MD_R,118,5,18,1,0,0,
2022-03-11,MD_R,119,5,19,1,0,0,
2022-03-11,MD_R,120,6,0,2,0,0,
2022-03-11,MD_R,121,6,1,2,0,0,
2022-03-11,MD_R,122,6,2,2,0,0,
2022-03-11,MD_R,123,6,3,2,0,0,
2022-03-11,MD_R,124,6,4,2,0,0,
2022-03-11,MD_R,125,6,5,2,0,0,
2022-03-11,MD_R,126,6,6,2,0,0,
2022-03-11,MD_R,127,6,7,2,0,0,
2022-03-11,MD_R,128,6,8,2,0,0,
2022-03-11,MD_R,129,6,9,2,0,0,
2022-03-11,MD_R,130,6,10,2,0,0,
2022-03-11,MD_R,131,6,11,2,0,0,
2022-03-11,MD_R,132,6,12,2,0,0,
2022-03-11,MD_R,133,6,13,2,0,0,
2022-03-11,MD_R,134,6,14,2,0,0,
2022-03-11,MD_R,135,6,15,2,0,0,
2022-03-11,MD_R,136,6,16,2,0,0,
2022-03-11,MD_R,137,6,17,2,0,0,
2022-03-11,MD_R,138,6,18,2,0,0,
2022-03-11,MD_R,139,6,19,2,0,0,
2022-03-11,MD_R,140,7,0,4,0,0,
2022-03-11,MD_R,141,7,1,4,0,0,
2022-03-11,MD_R,142,7,2,4,0,0,
2022-03-11,MD_R,143,7,3,4,0,0,
2022-03-11,MD_R,144,7,4,4,0,0,
2022-03-11,MD_R,145,7,5,4,0,0,
2022-03-11,MD_R,146,7,6,4,0,0,
2022-03-11,MD_R,147,7,7,4,0,0,
2022-03-11,MD_R,148,7,8,4,0,0,
2022-03-11,MD_R,149,7,9,4,0,0,
2022-03-11,MD_R,150,7,10,4,0,0,
2022-03-11,MD_R,151,7,11,4,0,0,
2022-03-11,MD_R,152,7,12,4,0,0,
2022-03-11,MD_R,153,7,13,4,0,0,
2022-03-11,MD_R,154,7,14,4,0,0,
2022-03-11,MD_R,155,7,15,4,0,0,
2022-03-11,MD_R,156,7,16,4,0,0,
2022-03-11,MD_R,157,7,17,4,0,0,
2022-03-11,MD_R,158,7,18,4,0,0,
2022-03-11,MD_R,159,7,19,4,0,0,
2022-03-11,MD_R,160,8,0,3,0,0,
2022-03-11,MD_R,161,8,1,3,0,0,
2022-03-11,MD_R,162,8,2,3,0,0,
2022-03-11,MD_R,163,8,3,3,0,0,
2022-03-11,MD_R,164,8,4,3,0,0,
2022-03-11,MD_R,165,8,5,3,0,0,
2022-03-11,MD_R,166,8,6,3,0,0,
2022-03-11,MD_R,167,8,7,3,0,0,
2022-03-11,MD_R,168,8,8,3,0,0,
2022-03-11,MD_R,169,8,9,3,0,0,
2022-03-11,MD_R,170,8,10,3,0,0,
2022-03-11,MD_R,171,8,11,3,0,0,
2022-03-11,MD_R,172,8,12,3,0,0,
2022-03-11,MD_R,173,8,13,3,0,0,
2022-03-11,MD_R,174,8,14,3,0,0,
2022-03-11,MD_R,175,8,15,3,0,0,
2022-03-11,MD_R,176,8,16,3,0,0,
2022-03-11,MD_R,177,8,17,3,0,0,
2022-03-11,MD_R,178,8,18,3,0,0,
2022-03-11,MD_R,179,8,19,3,0,0,
