date,participant,trial,block,trialID,trialType,isPrac,isStationary,
2022-03-10,HB_R,134,6,14,4,0,0,
2022-03-10,HB_R,135,6,15,4,0,0,
2022-03-10,HB_R,136,6,16,4,0,0,
2022-03-10,HB_R,137,6,17,4,0,0,
2022-03-10,HB_R,138,6,18,4,0,0,
2022-03-10,HB_R,139,6,19,4,0,0,
2022-03-10,HB_R,140,7,0,3,0,0,
2022-03-10,HB_R,141,7,1,3,0,0,
2022-03-10,HB_R,142,7,2,3,0,0,
2022-03-10,HB_R,143,7,3,3,0,0,
2022-03-10,HB_R,144,7,4,3,0,0,
2022-03-10,HB_R,145,7,5,3,0,0,
2022-03-10,HB_R,146,7,6,3,0,0,
2022-03-10,HB_R,147,7,7,3,0,0,
2022-03-10,HB_R,148,7,8,3,0,0,
2022-03-10,HB_R,149,7,9,3,0,0,
2022-03-10,HB_R,150,7,10,3,0,0,
2022-03-10,HB_R,151,7,11,3,0,0,
2022-03-10,HB_R,152,7,12,3,0,0,
2022-03-10,HB_R,153,7,13,3,0,0,
2022-03-10,HB_R,154,7,14,3,0,0,
2022-03-10,HB_R,155,7,15,3,0,0,
2022-03-10,HB_R,156,7,16,3,0,0,
2022-03-10,HB_R,157,7,17,3,0,0,
2022-03-10,HB_R,158,7,18,3,0,0,
2022-03-10,HB_R,159,7,19,3,0,0,
2022-03-10,HB_R,160,8,0,1,0,0,
2022-03-10,HB_R,161,8,1,1,0,0,
2022-03-10,HB_R,162,8,2,1,0,0,
2022-03-10,HB_R,163,8,3,1,0,0,
2022-03-10,HB_R,164,8,4,1,0,0,
2022-03-10,HB_R,165,8,5,1,0,0,
2022-03-10,HB_R,166,8,6,1,0,0,
2022-03-10,HB_R,167,8,7,1,0,0,
2022-03-10,HB_R,168,8,8,1,0,0,
2022-03-10,HB_R,169,8,9,1,0,0,
2022-03-10,HB_R,170,8,10,1,0,0,
2022-03-10,HB_R,171,8,11,1,0,0,
2022-03-10,HB_R,172,8,12,1,0,0,
2022-03-10,HB_R,173,8,13,1,0,0,
2022-03-10,HB_R,174,8,14,1,0,0,
2022-03-10,HB_R,175,8,15,1,0,0,
2022-03-10,HB_R,176,8,16,1,0,0,
2022-03-10,HB_R,177,8,17,1,0,0,
2022-03-10,HB_R,178,8,18,1,0,0,
2022-03-10,HB_R,179,8,19,1,0,0,
